    0.312000    0.951722   -0.306963
    0.313000    0.951414   -0.307914
    0.314000    0.951106   -0.308866
    0.315000    0.950796   -0.309816
    0.316000    0.950486   -0.310767
    0.317000    0.950175   -0.311717
    0.318000    0.949863   -0.312667
    0.319000    0.949550   -0.313617
    0.320000    0.949235   -0.314567
    0.321000    0.948920   -0.315516
    0.322000    0.948604   -0.316464
    0.323000    0.948287   -0.317413
    0.324000    0.947970   -0.318361
    0.325000    0.947651   -0.319309
    0.326000    0.947331   -0.320256
    0.327000    0.947010   -0.321203
    0.328000    0.946689   -0.322150
    0.329000    0.946366   -0.323097
    0.330000    0.946042   -0.324043
    0.331000    0.945718   -0.324989
    0.332000    0.945392   -0.325934
    0.333000    0.945066   -0.326880
    0.334000    0.944739   -0.327825
    0.335000    0.944410   -0.328769
    0.336000    0.944081   -0.329713
    0.337000    0.943751   -0.330657
    0.338000    0.943420   -0.331601
    0.339000    0.943088   -0.332544
    0.340000    0.942755   -0.333487
    0.341000    0.942421   -0.334430
    0.342000    0.942086   -0.335372
    0.343000    0.941750   -0.336314
    0.344000    0.941413   -0.337255
    0.345000    0.941075   -0.338197
    0.346000    0.940737   -0.339138
    0.347000    0.940397   -0.340078
    0.348000    0.940057   -0.341018
    0.349000    0.939715   -0.341958
    0.350000    0.939373   -0.342898
    0.351000    0.939029   -0.343837
    0.352000    0.938685   -0.344776
    0.353000    0.938340   -0.345714
    0.354000    0.937994   -0.346653
    0.355000    0.937646   -0.347590
    0.356000    0.937298   -0.348528
    0.357000    0.936949   -0.349465
    0.358000    0.936599   -0.350402
    0.359000    0.936249   -0.351338
    0.360000    0.935897   -0.352274
    0.361000    0.935544   -0.353210
    0.362000    0.935190   -0.354145
    0.363000    0.934836   -0.355080
    0.364000    0.934480   -0.356015
    0.365000    0.934124   -0.356949
    0.366000    0.933766   -0.357883
    0.367000    0.933408   -0.358817
    0.368000    0.933049   -0.359750
    0.369000    0.932688   -0.360683
    0.370000    0.932327   -0.361615
    0.371000    0.931965   -0.362548
    0.372000    0.931602   -0.363479
    0.373000    0.931238   -0.364411
    0.374000    0.930873   -0.365342
    0.375000    0.930508   -0.366273
    0.376000    0.930141   -0.367203
    0.377000    0.929773   -0.368133
    0.378000    0.929405   -0.369062
    0.379000    0.929035   -0.369992
    0.380000    0.928665   -0.370920
    0.381000    0.928293   -0.371849
    0.382000    0.927921   -0.372777
    0.383000    0.927548   -0.373705
    0.384000    0.927174   -0.374632
    0.385000    0.926798   -0.375559
    0.386000    0.926422   -0.376486
    0.387000    0.926045   -0.377412
    0.388000    0.925668   -0.378338
    0.389000    0.925289   -0.379263
    0.390000    0.924909   -0.380188
    0.391000    0.924528   -0.381113
    0.392000    0.924147   -0.382037
    0.393000    0.923764   -0.382961
    0.394000    0.923381   -0.383885
    0.395000    0.922997   -0.384808
    0.396000    0.922611   -0.385731
    0.397000    0.922225   -0.386653
    0.398000    0.921838   -0.387575
    0.399000    0.921450   -0.388497
    0.400000    0.921061   -0.389418
    0.401000    0.920671   -0.390339
    0.402000    0.920280   -0.391260
    0.403000    0.919889   -0.392180
    0.404000    0.919496   -0.393099
    0.405000    0.919102   -0.394019
    0.406000    0.918708   -0.394938
    0.407000    0.918313   -0.395856
    0.408000    0.917916   -0.396774
    0.409000    0.917519   -0.397692
    0.410000    0.917121   -0.398609
    0.411000    0.916722   -0.399526
    0.412000    0.916322   -0.400443
    0.413000    0.915921   -0.401359
    0.414000    0.915519   -0.402275
    0.415000    0.915116   -0.403190
    0.416000    0.914713   -0.404105
    0.417000    0.914308   -0.405019
    0.418000    0.913903   -0.405933
    0.419000    0.913496   -0.406847
    0.420000    0.913089   -0.407760
    0.421000    0.912681   -0.408673
    0.422000    0.912272   -0.409586
    0.423000    0.911862   -0.410498
    0.424000    0.911451   -0.411410
    0.425000    0.911039   -0.412321
    0.426000    0.910626   -0.413232
    0.427000    0.910212   -0.414142
    0.428000    0.909798   -0.415052
    0.429000    0.909382   -0.415962
    0.430000    0.908966   -0.416871
    0.431000    0.908548   -0.417780
    0.432000    0.908130   -0.418688
    0.433000    0.907711   -0.419596
    0.434000    0.907291   -0.420503
    0.435000    0.906870   -0.421410
    0.436000    0.906448   -0.422317
    0.437000    0.906025   -0.423223
    0.438000    0.905602   -0.424129
    0.439000    0.905177   -0.425035
    0.440000    0.904752   -0.425939
    0.441000    0.904325   -0.426844
    0.442000    0.903898   -0.427748
    0.443000    0.903470   -0.428652
    0.444000    0.903041   -0.429555
    0.445000    0.902611   -0.430458
    0.446000    0.902180   -0.431360
    0.447000    0.901748   -0.432262
    0.448000    0.901315   -0.433164
    0.449000    0.900882   -0.434065
    0.450000    0.900447   -0.434966
    0.451000    0.900012   -0.435866
    0.452000    0.899575   -0.436766
    0.453000    0.899138   -0.437665
    0.454000    0.898700   -0.438564
    0.455000    0.898261   -0.439462
    0.456000    0.897821   -0.440360
    0.457000    0.897380   -0.441258
    0.458000    0.896939   -0.442155
    0.459000    0.896496   -0.443052
    0.460000    0.896052   -0.443948
    0.461000    0.895608   -0.444844
    0.462000    0.895163   -0.445739
    0.463000    0.894717   -0.446634
    0.464000    0.894270   -0.447529
    0.465000    0.893822   -0.448423
    0.466000    0.893373   -0.449316
    0.467000    0.892923   -0.450210
    0.468000    0.892472   -0.451102
    0.469000    0.892021   -0.451994
    0.470000    0.891568   -0.452886
    0.471000    0.891115   -0.453778
    0.472000    0.890661   -0.454669
    0.473000    0.890206   -0.455559
    0.474000    0.889750   -0.456449
    0.475000    0.889293   -0.457338
    0.476000    0.888835   -0.458228
    0.477000    0.888376   -0.459116
    0.478000    0.887917   -0.460004
    0.479000    0.887456   -0.460892
    0.480000    0.886995   -0.461779
    0.481000    0.886533   -0.462666
    0.482000    0.886070   -0.463552
    0.483000    0.885606   -0.464438
    0.484000    0.885141   -0.465323
    0.485000    0.884675   -0.466208
    0.486000    0.884208   -0.467093
    0.487000    0.883741   -0.467977
    0.488000    0.883272   -0.468860
    0.489000    0.882803   -0.469743
    0.490000    0.882333   -0.470626
    0.491000    0.881862   -0.471508
    0.492000    0.881390   -0.472390
    0.493000    0.880917   -0.473271
    0.494000    0.880443   -0.474151
    0.495000    0.879969   -0.475032
    0.496000    0.879493   -0.475911
    0.497000    0.879017   -0.476791
    0.498000    0.878540   -0.477669
    0.499000    0.878062   -0.478548
    0.500000    0.877583   -0.479426
    0.501000    0.877103   -0.480303
    0.502000    0.876622   -0.481180
    0.503000    0.876140   -0.482056
    0.504000    0.875658   -0.482932
    0.505000    0.875174   -0.483807
    0.506000    0.874690   -0.484682
    0.507000    0.874205   -0.485557
    0.508000    0.873719   -0.486431
    0.509000    0.873232   -0.487304
    0.510000    0.872745   -0.488177
    0.511000    0.872256   -0.489050
    0.512000    0.871766   -0.489922
    0.513000    0.871276   -0.490793
    0.514000    0.870785   -0.491664
    0.515000    0.870293   -0.492535
    0.516000    0.869800   -0.493405
    0.517000    0.869306   -0.494274
    0.518000    0.868811   -0.495144
    0.519000    0.868316   -0.496012
    0.520000    0.867819   -0.496880
    0.521000    0.867322   -0.497748
    0.522000    0.866824   -0.498615
    0.523000    0.866325   -0.499481
    0.524000    0.865825   -0.500347
    0.525000    0.865324   -0.501213
    0.526000    0.864822   -0.502078
    0.527000    0.864320   -0.502943
    0.528000    0.863816   -0.503807
    0.529000    0.863312   -0.504670
    0.530000    0.862807   -0.505533
    0.531000    0.862301   -0.506396
    0.532000    0.861794   -0.507258
    0.533000    0.861287   -0.508119
    0.534000    0.860778   -0.508981
    0.535000    0.860269   -0.509841
    0.536000    0.859758   -0.510701
    0.537000    0.859247   -0.511561
    0.538000    0.858735   -0.512420
    0.539000    0.858222   -0.513278
    0.540000    0.857709   -0.514136
    0.541000    0.857194   -0.514993
    0.542000    0.856679   -0.515850
    0.543000    0.856162   -0.516707
    0.544000    0.855645   -0.517563
    0.545000    0.855127   -0.518418
    0.546000    0.854608   -0.519273
    0.547000    0.854089   -0.520127
    0.548000    0.853568   -0.520981
    0.549000    0.853047   -0.521834
    0.550000    0.852525   -0.522687
    0.551000    0.852001   -0.523539
    0.552000    0.851477   -0.524391
    0.553000    0.850953   -0.525242
    0.554000    0.850427   -0.526093
    0.555000    0.849900   -0.526943
    0.556000    0.849373   -0.527793
    0.557000    0.848845   -0.528642
    0.558000    0.848316   -0.529491
    0.559000    0.847786   -0.530339
    0.560000    0.847255   -0.531186
    0.561000    0.846724   -0.532033
    0.562000    0.846191   -0.532880
    0.563000    0.845658   -0.533726
    0.564000    0.845124   -0.534571
    0.565000    0.844589   -0.535416
    0.566000    0.844053   -0.536260
    0.567000    0.843516   -0.537104
    0.568000    0.842979   -0.537947
    0.569000    0.842440   -0.538790
    0.570000    0.841901   -0.539632
    0.571000    0.841361   -0.540474
    0.572000    0.840820   -0.541315
    0.573000    0.840278   -0.542155
    0.574000    0.839736   -0.542995
    0.575000    0.839192   -0.543835
    0.576000    0.838648   -0.544674
    0.577000    0.838103   -0.545512
    0.578000    0.837557   -0.546350
    0.579000    0.837010   -0.547187
    0.580000    0.836463   -0.548024
    0.581000    0.835914   -0.548860
    0.582000    0.835365   -0.549696
    0.583000    0.834815   -0.550531
    0.584000    0.834264   -0.551365
    0.585000    0.833712   -0.552199
    0.586000    0.833159   -0.553033
    0.587000    0.832606   -0.553866
    0.588000    0.832052   -0.554698
    0.589000    0.831497   -0.555530
    0.590000    0.830941   -0.556361
    0.591000    0.830384   -0.557192
    0.592000    0.829826   -0.558022
    0.593000    0.829268   -0.558851
    0.594000    0.828709   -0.559680
    0.595000    0.828148   -0.560509
    0.596000    0.827588   -0.561337
    0.597000    0.827026   -0.562164
    0.598000    0.826463   -0.562991
    0.599000    0.825900   -0.563817
    0.600000    0.825336   -0.564642
    0.601000    0.824771   -0.565468
    0.602000    0.824205   -0.566292
    0.603000    0.823638   -0.567116
    0.604000    0.823070   -0.567939
    0.605000    0.822502   -0.568762
    0.606000    0.821933   -0.569584
    0.607000    0.821363   -0.570406
    0.608000    0.820792   -0.571227
    0.609000    0.820220   -0.572048
    0.610000    0.819648   -0.572867
    0.611000    0.819075   -0.573687
    0.612000    0.818501   -0.574506
    0.613000    0.817926   -0.575324
    0.614000    0.817350   -0.576141
    0.615000    0.816773   -0.576959
    0.616000    0.816196   -0.577775
    0.617000    0.815618   -0.578591
    0.618000    0.815039   -0.579406
    0.619000    0.814459   -0.580221
    0.620000    0.813878   -0.581035
    0.621000    0.813297   -0.581849
    0.622000    0.812715   -0.582662
    0.623000    0.812132   -0.583474
    0.624000    0.811548   -0.584286
    0.625000    0.810963   -0.585097
    0.626000    0.810378   -0.585908
    0.627000    0.809791   -0.586718
    0.628000    0.809204   -0.587528
    0.629000    0.808616   -0.588336
    0.630000    0.808028   -0.589145
    0.631000    0.807438   -0.589952
    0.632000    0.806848   -0.590760
    0.633000    0.806256   -0.591566
    0.634000    0.805664   -0.592372
    0.635000    0.805072   -0.593178
    0.636000    0.804478   -0.593982
    0.637000    0.803884   -0.594786
    0.638000    0.803289   -0.595590
    0.639000    0.802693   -0.596393
    0.640000    0.802096   -0.597195
    0.641000    0.801498   -0.597997
    0.642000    0.800900   -0.598798
    0.643000    0.800301   -0.599599
    0.644000    0.799701   -0.600399
    0.645000    0.799100   -0.601198
    0.646000    0.798498   -0.601997
    0.647000    0.797896   -0.602795
    0.648000    0.797293   -0.603593
    0.649000    0.796689   -0.604390
    0.650000    0.796084   -0.605186
    0.651000    0.795478   -0.605982
    0.652000    0.794872   -0.606777
    0.653000    0.794265   -0.607572
    0.654000    0.793657   -0.608366
    0.655000    0.793048   -0.609159
    0.656000    0.792438   -0.609952
    0.657000    0.791828   -0.610744
    0.658000    0.791217   -0.611536
    0.659000    0.790605   -0.612327
    0.660000    0.789992   -0.613117
    0.661000    0.789379   -0.613907
    0.662000    0.788764   -0.614696
    0.663000    0.788149   -0.615484
    0.664000    0.787533   -0.616272
    0.665000    0.786917   -0.617059
    0.666000    0.786299   -0.617846
    0.667000    0.785681   -0.618632
    0.668000    0.785062   -0.619417
    0.669000    0.784442   -0.620202
    0.670000    0.783822   -0.620986
    0.671000    0.783200   -0.621769
    0.672000    0.782578   -0.622552
    0.673000    0.781955   -0.623335
    0.674000    0.781331   -0.624116
    0.675000    0.780707   -0.624897
    0.676000    0.780082   -0.625678
    0.677000    0.779456   -0.626457
    0.678000    0.778829   -0.627237
    0.679000    0.778201   -0.628015
    0.680000    0.777573   -0.628793
    0.681000    0.776944   -0.629570
    0.682000    0.776314   -0.630347
    0.683000    0.775683   -0.631123
    0.684000    0.775051   -0.631898
    0.685000    0.774419   -0.632673
    0.686000    0.773786   -0.633447
    0.687000    0.773152   -0.634221
    0.688000    0.772518   -0.634993
    0.689000    0.771882   -0.635766
    0.690000    0.771246   -0.636537
    0.691000    0.770609   -0.637308
    0.692000    0.769971   -0.638078
    0.693000    0.769333   -0.638848
    0.694000    0.768694   -0.639617
    0.695000    0.768054   -0.640385
    0.696000    0.767413   -0.641153
    0.697000    0.766771   -0.641920
    0.698000    0.766129   -0.642687
    0.699000    0.765486   -0.643453
    0.700000    0.764842   -0.644218
    0.701000    0.764198   -0.644982
    0.702000    0.763552   -0.645746
    0.703000    0.762906   -0.646509
    0.704000    0.762259   -0.647272
    0.705000    0.761612   -0.648034
    0.706000    0.760963   -0.648795
    0.707000    0.760314   -0.649556
    0.708000    0.759664   -0.650316
    0.709000    0.759013   -0.651075
    0.710000    0.758362   -0.651834
    0.711000    0.757710   -0.652592
    0.712000    0.757057   -0.653349
    0.713000    0.756403   -0.654106
    0.714000    0.755748   -0.654862
    0.715000    0.755093   -0.655617
    0.716000    0.754437   -0.656372
    0.717000    0.753780   -0.657126
    0.718000    0.753123   -0.657880
    0.719000    0.752465   -0.658633
    0.720000    0.751806   -0.659385
    0.721000    0.751146   -0.660136
    0.722000    0.750485   -0.660887
    0.723000    0.749824   -0.661637
    0.724000    0.749162   -0.662387
    0.725000    0.748499   -0.663135
    0.726000    0.747836   -0.663884
    0.727000    0.747172   -0.664631
    0.728000    0.746507   -0.665378
    0.729000    0.745841   -0.666124
    0.730000    0.745174   -0.666870
    0.731000    0.744507   -0.667614
    0.732000    0.743839   -0.668359
    0.733000    0.743170   -0.669102
    0.734000    0.742501   -0.669845
    0.735000    0.741831   -0.670587
    0.736000    0.741160   -0.671329
    0.737000    0.740488   -0.672069
    0.738000    0.739816   -0.672810
    0.739000    0.739142   -0.673549
    0.740000    0.738469   -0.674288
    0.741000    0.737794   -0.675026
    0.742000    0.737119   -0.675763
    0.743000    0.736442   -0.676500
    0.744000    0.735766   -0.677236
    0.745000    0.735088   -0.677972
    0.746000    0.734410   -0.678707
    0.747000    0.733730   -0.679441
    0.748000    0.733051   -0.680174
    0.749000    0.732370   -0.680907
    0.750000    0.731689   -0.681639
    0.751000    0.731007   -0.682370
    0.752000    0.730324   -0.683101
    0.753000    0.729641   -0.683831
    0.754000    0.728956   -0.684560
    0.755000    0.728272   -0.685289
    0.756000    0.727586   -0.686017
    0.757000    0.726900   -0.686744
    0.758000    0.726212   -0.687470
    0.759000    0.725525   -0.688196
    0.760000    0.724836   -0.688921
    0.761000    0.724147   -0.689646
    0.762000    0.723457   -0.690370
    0.763000    0.722766   -0.691093
    0.764000    0.722075   -0.691815
    0.765000    0.721382   -0.692537
    0.766000    0.720689   -0.693258
    0.767000    0.719996   -0.693978
    0.768000    0.719302   -0.694698
    0.769000    0.718606   -0.695417
    0.770000    0.717911   -0.696135
    0.771000    0.717214   -0.696853
    0.772000    0.716517   -0.697570
    0.773000    0.715819   -0.698286
    0.774000    0.715120   -0.699001
    0.775000    0.714421   -0.699716
    0.776000    0.713721   -0.700430
    0.777000    0.713020   -0.701144
    0.778000    0.712319   -0.701856
    0.779000    0.711616   -0.702568
    0.780000    0.710914   -0.703279
    0.781000    0.710210   -0.703990
    0.782000    0.709506   -0.704700
    0.783000    0.708801   -0.705409
    0.784000    0.708095   -0.706117
    0.785000    0.707388   -0.706825
    0.786000    0.706681   -0.707532
    0.787000    0.705973   -0.708239
    0.788000    0.705265   -0.708944
    0.789000    0.704555   -0.709649
    0.790000    0.703845   -0.710353
    0.791000    0.703135   -0.711057
    0.792000    0.702423   -0.711760
    0.793000    0.701711   -0.712462
    0.794000    0.700998   -0.713163
    0.795000    0.700285   -0.713864
    0.796000    0.699571   -0.714564
    0.797000    0.698856   -0.715263
    0.798000    0.698140   -0.715961
    0.799000    0.697424   -0.716659
    0.800000    0.696707   -0.717356
    0.801000    0.695989   -0.718052
    0.802000    0.695271   -0.718748
    0.803000    0.694552   -0.719443
    0.804000    0.693832   -0.720137
    0.805000    0.693111   -0.720831
    0.806000    0.692390   -0.721523
    0.807000    0.691668   -0.722215
    0.808000    0.690946   -0.722907
    0.809000    0.690222   -0.723597
    0.810000    0.689498   -0.724287
    0.811000    0.688774   -0.724976
    0.812000    0.688048   -0.725665
    0.813000    0.687322   -0.726352
    0.814000    0.686596   -0.727039
    0.815000    0.685868   -0.727726
    0.816000    0.685140   -0.728411
    0.817000    0.684412   -0.729096
    0.818000    0.683682   -0.729780
    0.819000    0.682952   -0.730463
    0.820000    0.682221   -0.731146
    0.821000    0.681490   -0.731828
    0.822000    0.680758   -0.732509
